id,nome,indirizzo,orario,telefono,sito_web,commenti,forum,posizione/type,posizione/coordinate/0,posizione/coordinate/1,verificato/nome,verificato/link,description,Orari di apertura,Orario, telefono,Orario di visita,e-mail
0xbEe8z,Farmacia della Stazione," Via della Liberazione, 2, 20025 Legnano MI", 24h, 0331 543148, www.farmaciastazione.it," Fornisce la pillola del giorno dopo, come da norma vigente, anche senza ricetta alle donne sopra i 18 anni di età.",,Point,8.907766342163088,45.59318924716424,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
hg0Aaei,Farmacia della Stazione Centrale," Via Roma, 1, 90100 Palermo", Aperto 24 ore su 24, 091 616 7298,,"  (06/2020) La farmacista è stata gentilissima e mi ha spiegato come prenderla e quali potevano essere gli effetti indesiderati.
(01/09/2017) Buonasera. Alla luce della mia recente esperienza, vi scrivo per segnalare positivamente la Farmacia della Stazione Centrale di Palermo, presso la quale mi sono recata per l'acquisto della pillola del giorno dopo Norlevo. La pillola mi è stata fornita da una farmacista (di cui non conosco il nome) mostratasi professionale e disponibile fin da subito, dando gli opportuni chiarimenti sulle possibili controindicazioni senza mettere di mezzo eventuali commenti sgradevoli.",,Point,13.366456031799318,38.11102512454526,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
lccEEwm,Farmacia Della Tommasina," Via Foce 40, 54100 Massa (MS)", lun-mer 8:00-19:30 gio 8:00-23:59 ven 00:00-19:30 sab 8:30 - 12:30 dom Chiuso , 058542155,, (2017) Dal sopralluogo effettuato dal collettivo femminista Kira Amelia Lalli di Massa è emerso che la farmacia non è obiettrice e fornisce l'accesso alla pillola del giorno dopo.,,Point,10.135955214500429,44.04378175575076,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
MDZ8YUA,Farmacia Devoto," Via Vittorio Veneto 9, 09047 Selargius (CA)", lun-sab 08:30-13:00 16:30-20:10 dom Chiuso , 0708600943,, La mia farmacia è una farmacia che non pratica obiezione di coscienza.,,Point,9.17112171649933,39.25367001562249,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
v1a438g,Farmacia di Canepina," Piazzale Dei Caduti 18, 01030 Canepina (VT)", lun-sab 09:00-13:00 16:30–20:00 Dom e Gio pom Chiuso, 0761750069, http://www.farmaciadicanepina.it/," Ci siamo trovati davanti una farmacista molto disponibile e comprensiva che ci ha fornito il farmaco richiesto (EllaOne), meravigliandosi dei suoi colleghi che non l'avevano fornito prima. Sicuramente ci  sentiamo di consigliarla a tutti quelli che hanno necessità di  acquistare un prodotto anticoncezionale di emergenza in zona.",,Point,12.233056426048279,42.3812337157006,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
7Uri5wV,Farmacia di Condove," Via Cesare Battisti, 3Bis, 10055 Condove TO"," da lunedì a venerdì  08:30–12:30 15:15–19:15
sabato  08:30–12:30
domenica chiuso", 011 964 3170, farmaciadicondove.it," segnalazione del 2019.  Non potendo andare in farmacia per motivi personali, ho chiamato in farmacia. Spiegando l'accaduto, alla richiesta della pillola del giorno dopo mi è stata data senza alcun problema.  Mi hanno dato la Norlevo pagandola € 19.90. La farmacista con la quale ho parlato è stata davvero molto gentile.",,Point,7.311320900917054,45.116570296006024,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
RnJRmgM,Farmacia di Peretola," Via Pistoiese, 11, 50145 Firenze"," lun-ven 08:30–20:00
                                     sab 09:00–13:00, 16:00–20:00", 055 317120, www.farmaciadiperetola.it," Sono corsa per acquistare la pillola del giorno e me l'hanno data senza problemi, mi hanno dato consigli e risolto tutti i miei dubbi.",,Point,11.203849911689758,43.795713835540255,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
saOAkKb,Farmacia Di Ri," Via Piacenza 442, 16043 Chiavari (GE)", lun 08:00-24:00 mar-gio-sab 08:00-12:30 15:00-20:00 ven Chiuso dom 08:00-12:30 , 0185307798,," Questa farmacia fa obiezione di coscienza. Si rifiutano di vendere pillola del giorno dopo, pillola e preservativi.",,Point,9.341323971748354,44.31978379129249,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
lUu5ACt,Farmacia di Termeno," Via Hans Feur 3, Termeno sulla Strada del Vino (BZ)", lun-ven: 08:30–12:30 15:30–18:30 sab 08:00–12:00 Dom Chiuso, 0471860487,, (2019) Danno la contraccezione d‘emergenza senza obiezione e i farmacisti sono molto gentili e discreti. ,,Point,11.240885853767395,46.341928326119884,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
v8FTkBd,Farmacia di Verdello S.R.L.," Via Guido Rossa 12, 24049 Verdello (BG)", lun-sab 08:00-12:30 15:00-19:30 dom Chiuso, 0354190165,," (2017) Da un'inchiesta del Giornale di Treviglio risulta che si sono rifiutati di vendere la pillola. La giornalista scrive: ""Nessun commento, nessuna richiesta di ricetta medica. Semplicemente un gelido ""Non la teniamo"" che non ammetteva repliche. Io e la collega siamo andate entrambe in due momenti diversi parlando con due farmaciste diverse ma con lo stesso risultato.""",,Point,9.635642766952516,45.60802582846617,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
8kS3XIG,Farmacia Dinucci Pallone,,, 05024219,, Vende la pillola del giorno dopo,,Point,10.390791893005373,43.711416899581984,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
2Oo7dLE,Farmacia Divincenzo Dott. Filomena," Via F.Lattanzio, 10, 70126 Bari BA", da lunedì a venerdì 8:30-13:30 e 16:30-20:30, 080 554 1947, https://www.farmaciediturno.org/farmacia.asp?idf=12665," Ho trovato senza problemi la pillola Ellaone, che mi è stata fornita mostrando semplicemente la carta di identità perché sono maggiorenne. La farmacista è stata molto cortese e discreta.",,Point,16.876775622367862,41.11727414885273,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
2OPrAFD,Farmacia Dott. Giovanni Berlincioni," Via Adriano Zarini, 114/A, 59100 Prato PO"," da lunedì a  sabato 09–13 15:30–19:30
domenica chiuso", 0574 32292, farmaciaberlincioni.it, segnalazione del 2019. Mi  stata negata la pillola del giorno dopo per obiezione di coscienza,,Point,11.0947322845459,43.871663239872426,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
9NtFAk0,Farmacia Dott. Perina Giuseppe," Via Dante Alighieri, 2, 21052 Busto Arsizio VA"," lun-sab 8:30-12:30, 15:00-19:30", 0331 632794, www.farmaciaperina.com, Forniscono la pillola del giorno dopo dopo aver attestato la maggiore età tramite carta di identità.,,Point,8.849852085113527,45.610172360235254,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
nCZBHFv,Farmacia dott.sa Dessole Lucia Giuliana," Via Fratelli Borio, 22, 07037 Sorso SS", da lunedì a venerdì:  9.00-13.00 / 17.00-20.30, 079 351313,, Segnalazione del 2019. Mi hanno fornito la pillola del giorno dopo senza problemi,,Point,8.575537204742433,40.799520576948645,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
EBhJpNx,Farmacia Dott.ssa Borghese ," Via Sulcitana 184, 09030 Elmas (CA)", lun-sab 08:30-13:30 16:15-20:30 dom Chiuso, 070216794, ," (2016) In un primo momento la farmacista non era al corrente che la pillola Ellaone potesse essere rilasciata senza prescrizione medica (per le maggiorenni), salvo poi essersene accertata e aver controllato il documento d’identità. Mi é stata venduta con la massima discrezione.",,Point,9.042391777038576,39.2704250412421,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
Bv6iDtm,Farmacia Dottor Leone Roberto," Piazza Giuseppe Garibaldi, 80142 Napoli (NA)", lun-sab 07:00-21:00 dom 08:00-21:00, 081268881 , ," (2019) Mi hanno venduto la pillola del giorno dopo. Mi hanno inizialmente chiesto se avessi una ricetta medica quando non ce n'è più bisogno. Quando però il commesso ha visto che non mi scomponevo, mi ha chiesto solo il documento di identità per accertarsi che fossi maggiorenne ed è andato a prenderla.",,Point,14.272318482398989,40.85187697657918,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
7fxQ8zh,Farmacia Dr Senni & Vinciguerra," Via Agostino Ghirlanda 8, 54100 Massa (MS)", lun 8:30-23:59 mar 0:00-13:00 15:30-19:30 mer-sab 8:30-13:00 15:30-19:30 dom Chiuso, 058541031,, (2017) Dal sopralluogo effettuato dal collettivo femminista Kira Amelia Lalli di Massa è emerso che la farmacia non è obiettrice e fornisce l'accesso alla pillola del giorno dopo.,,Point,10.141384005546572,44.036196536375336,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
DFPrfOJ,Farmacia Dr. Luigi D'Ambrosio Lettieri," Via Monfalcone 19, 70125 Bari (BA)"," lun-mer-ven 08:30-13:30
16:30-20:30 mar-gio 08:30-20:30 sab-dom Chiuso ", 0805421422,," (2019) Da una segnalazione di Non Una di Meno Bari, la farmacia pratica obiezione sulla pillola del giorno dopo e dei cinque giorni dopo. Il proprietario è il primo firmatario di un progetto di legge per l'inserimento dell'obiezione di coscienza per i farmacisti e membro dell'Unione Cattolica dei Farmacisti Italiani.",,Point,16.871443390846256,41.111066317651925,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
VA8XLZz,Farmacia Dr. Paroni," Via Lonate Pozzolo, 33, Busto Arsizio "," da lunedì a sabato:  8:30AM–12:30PM 3–7:30PM
domenica: chiuso", 0331 622476, farmaciaparoni.com," segnalazione del 2019. Mi hanno venduto EllaOne senza problemi, informandomi adeguatamente sull'uso e gli eventuali effetti collaterali. ",,Point,8.826913833618166,45.60786821275629,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
1wQOb4m,Farmacia Dr. Paroni," Via Lonate Pozzolo, 33, Busto Arsizio "," da lunedì a sabato:  8:30AM–12:30PM 3–7:30PM
domenica: chiuso", 0331 622476, farmaciaparoni.com," segnalazione del 2019. Mi hanno venduto EllaOne senza problemi, informandomi adeguatamente sull'uso e gli eventuali effetti collaterali. ",,Point,8.826913833618166,45.60786821275629,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
auXDTg9,Farmacia due Gigli," Via Provanone, Palata Pepoli (BO)",, 051 985059,https://www.farmaciediturno.org/farmacia.asp?idf=6957," Mi hanno venduto la Norlevo senza fare domande indiscrete, anzi, sono stati gentilissimi e molto professionali.",,Point,11.235977411270143,44.79272384460891,Obiezione Respinta,https://obiezionerespinta.info/,,"dal lunedì al venerdì : 08:30–13 15:30–19
sabato e domenica: chiuso",,,,
ho4GGTL,Farmacia Due Madonne," Via Giovanni Lucchese 2, 41049 Sassuolo (MO)", lun-ven 08:00-20:00 sab 08:00-19:00 dom Chiuso, 0536802225, http://www.farmaciaduemadonne.it/," (2020) Nonostante il nome scoraggiante, mi ha aiutato molto volentieri a trovare la pillola del giorno dopo migliore per la mia ragazza visto che una delle due la volta precedente le aveva dato nausea per parecchi giorni. ",,Point,10.786921977996826,44.54793244650288,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
zcAcanG,Farmacia Eredi Orrù," Via Liguria 80/A, 09127 Cagliari (CA)", lun-ven 08:30-20:15 sab 08:30-13:00 dom Chiuso, 070275811, https://www.farmaciaorrucagliari.it/," (2020) Ho richiesto la pillola Ellaone dopo un rapporto a rischio avvenuto la sera precedente. La farmacista, dopo aver controllato i documenti e aver appurato che fossi maggiorenne, comincia a farmi domande sul mio ciclo mestruale chiedendomi a che giorno fossi. Dato che non ero a suo parere in ovulazione (nonostante avessi specificato che non sempre il mio ciclo è regolare) ha affermato ""non dovresti aver alcun problema"". ""Dovresti"" certo non è per me una garanzia sufficiente a scongiurare l'utilizzo della pillola e insisto perché me la venda. Alla fine mi dà Ellaone specificando che è un farmaco d'emergenza che non posso usare quando voglio.",,Point,9.11521375179291,39.23119355339187,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
v4KdnCx,Farmacia Esterna A.O. Papa Giovanni XXIII," Via dello Statuto 18/F, 24128 Bergamo (BG)", lun-ven 9:00-13:30 14:30-19:00 sab-dom Chiuso, 0352676131, http://www.federfarma.bergamo.it/farmaciaesternaospedalepapagiovanniXXIII/default.aspx, Mi hanno dato la pillola del giorno dopo senza alcuna domanda.,,Point,9.654321670532227,45.69879508189888,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
dlotACX,Farmacia Europa," Via Giuseppe Verdi 305, 87036 Rende (CS)", lun-ven 08:00-13:30 15:30-20:00 sab 08:00-13:30 16:00-19:30, 0984402447 , http://www.farmaciaeuroparende.it/," Ci sono andata per chiedere la pillola del giorno dopo. Avevo con me sia la carta d'identità che la patente, scansionate e ben leggibili sul cellulare. Ho comunque quasi 33 anni e non sembro affatto minorenne. La pillola mi è stata negata con la scusa che serviva il cartaceo perché la farmacia fa una fotocopia e conserva il documento di tutte le donne che prendono la Norlevo. Lì per lì, ho incalzato la farmacista dicendo che mi sembrava molto strano e che per la privacy non era corretto tenere il documento conservato. Mi ha risposto che era una nuova legge che lo prevedeva. Ho chiesto la gentilezza di darmela comunque e avrei portato il cartaceo subito dopo, visto che abito lì vicino. Nulla, negata. Visto che era già tardi e la farmacia stava per chiudere, ho risolto andando nella città più vicina, in una farmacia notturna pagando 7 euro in più per il servizio.",,Point,16.24358654022217,39.34982603975438,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
4IH3QHW,Farmacia Europa," Corso Italia 111, 95129 Catania (CT)", lun-ven 08:30-13:00 16:30-20:00 sab-dom Chiuso, 095383536,, (2019) Forniscono la pillola del giorno dopo senza problemi e anzi sono molto gentili e danno dei consigli su come assumerla. ,,Point,15.097864866256716,37.515610724803686,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
aPI8Yke,Farmacia Falini," Via Los Angeles 64, 06081 Santa Maria degli Angeli (PG)",  lun-sab 09:00-13:00 16:30-20:00 dom Chiuso, 0758042564, ," Nel 2011, mi hanno spiegato gentilmente che per avere la Norlevo serve la ricetta medica. Essendo un sabato pomeriggio, chiedo pure dove poter fare la ricetta visto che la mia dottoressa non c'era. Mi hanno inviata quindi alla guardia medica con tanto di indicazioni stradali. Sono tornata in farmacia con la ricetta e mi hanno dato il farmaco senza problemi. Ho chiesto delle indicazioni per scrupolo e mi hanno spiegato che bastava semplicemente prenderla con un po' d' acqua. Vista la mia giovane età e la mia ignoranza al riguardo, senza l'aiuto della farmacista in questione (non mi ricordo il nome perchè sono passati ben 6 anni) sarei andata sicuramente nel panico.",,Point,12.57460355758667,43.0588624454877,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
4NECEfV,Farmacia Farma 4," Via Galileo Galilei, 72,  Arcore MB"," 
dal lunedì alla domenica:  08–00", 039 601 3987, http://www.farmaciafarma4.it/, Mi sono rivolta alla farmacia per cercare la pillola ellaOne; in farmacia si sono dimostrati disponibili e gentili. ,,Point,9.323744773864748,45.612585234063104,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
tNMsNkp,Farmacia Farmacrimi," Stazione Termini, Terrazza Termini Stazione Con Vista, Via Marsala, 29, 00185 Roma","
lunedì	07–22
martedì	07–22
mercoledì 07–22
giovedì	07–22
venerdì	07–22
sabato	07–22
domenica	07–22", 06 474 5421, http://www.farmacrimi.it/punti-vendita/farmacia-stazione-termini/, Vendono la pillola del  giorno dopo,,Point,12.503133416175844,41.90151843183659,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ik3J5rw,Farmacia Farmacrimi," Piazzale Enrico Dunant, 11, 00152 Roma RM", tutti i giorni:  8.00-20.00, 06 5820 0297, https://farmacrimi.it/index.php?route=information/storelocator, Segnalazione del 2019. Mi hanno venduto la pillola. La farmacista è stata gentilissima dandomi consigli e tranquillizzandomi ,,Point,12.45877504348755,41.87218928620231,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
0ZgRQbw,Farmacia Farmacrimi Axa," Via di Macchia Saponara 92, 00124 Roma (RM)", 24h,  065216292, https://farmacrimi.it/farmacia-axa, (2019) Mi hanno venduto Ellaone senza fare problemi. La dottoressa in servizio è stata molto disponibile.,,Point,12.355552911758425,41.77050750694977,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
kfoFCLD,Farmacia Fata Morgana," Via Osanna 15, 89125 Reggio Calabria (RC)", 24h, 096524013, http://www.farmaciafatamorgana.it/," Ho chiesto a inizio anno la pillola del giorno dopo: la farmacista è stata gentilissima, trattando la cosa con molta discrezione, tranquillità e normalità, come un normale farmaco. Mi ha anche spiegato come prenderla e che tipo di effetti avrei potuto avere nelle ore e nei giorni seguenti.",,Point,15.644863843917848,38.10947184943193,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
YueLwmV,Farmacia Fattor," Via Grazzano 50, 33100 Udine (UD)",  lun-mer 08:30-13:00 15:00-19:30 sab 08:30-13:00 gio-ven-dom Chiuso, 0432501676, , Ho chiesto informazioni a due diverse farmaciste ed entrambe hanno detto che vendono sia la pillola del giorno dopo sia quella dei cinque giorni dopo.,,Point,13.23157846927643,46.05757576489721,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
