Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Codice Azienda;Denominazione Azienda;Codice struttura;Denominazione struttura;Tipo rapporto con il S.S.N.;Indirizzo;CAP;Codice Comune;Comune;Sigla provincia;num_telefono;sito_web
2019;030;LOMBARDIA;328;328;ATS DI PAVIA;002067;"CONSULTORIO FAMILIARE ""LA PSIC";Privato accreditato;VIALE LIBERTA' 4;27100;018110;PAVIA;PV;03821866897;
2019;030;LOMBARDIA;328;328;ATS DI PAVIA;002097;CONSULTORIO FAMILIARE IL SOLE;Privato accreditato;VIA DELLA LIBERTA' 34;27025;018068;GAMBOLO';PV;0381930581;
2019;030;LOMBARDIA;328;328;ATS DI PAVIA;002224;"CONSULTORIO FAMILIARE ""LA NUOV";Privato accreditato;VIALE REPUBBLICA 86;27058;018182;VOGHERA;PV;0383644401;ASPVOGHERA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003496;CONSULTORIO ASL VOGHERA;Pubblico;VIALE REPUBBLICA 88;27058;018182;VOGHERA;PV;0383695217;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003527;CONSULTORIO ASL BRONI;Pubblico;VIA MONTEBELLO DELLA BATTAGLIA;27043;018024;BRONI;PV;0385582906;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003528;CONSULTORIO ASL CASTEGGIO;Pubblico;PIAZZA MARTIRI DELLA LIBERT� 8;27045;018037;CASTEGGIO;PV;0383695566;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003529;CONSULTORIO ASL CAVA MANARA;Pubblico;P.ZZA VITTORIO EMANULELE II 7;27051;018041;CAVA MANARA;PV;0382431771;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003530;CONSULTORIO ASL CORTEOLONA;Pubblico;VIA LONGOBARDI 3;27014;018192;CORTEOLONA E GENZONE;PV;0382431203;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003531;CONSULTORIO ASL GARLASCO;Pubblico;VIA MATTEOTTI 34;27026;018069;GARLASCO;PV;03828431927;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003534;CONSULTORIO ASL MORTARA;Pubblico;VIA FAGNANI 8;27036;018102;MORTARA;PV;0384204530;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003537;CONSULTORIO ASL PAVIA;Pubblico;V.LE INDIPENDENZA 5;27100;018110;PAVIA;PV;0382431332;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003545;CONSULTORIO ASL SANNAZZARO;Pubblico;P.ZZA PALESTRO 1;27039;018138;SANNAZZARO DE'BURGONDI;PV;0382432642;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003547;CONSULTORIO ASL VIDIGULFO;Pubblico;VIA MARCONI 20;27018;018176;VIDIGULFO;PV;0382699127;WWW.ASST-PAVIA.IT
2019;030;LOMBARDIA;328;727;ASST DI PAVIA;003549;CONSULTORIO ASL VIGEVANO;Pubblico;V.LE MONTE GRAPPA 5;27029;018177;VIGEVANO;PV;0381333813;WWW.ASST-PAVIA.IT
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T1900;CONSULTORIO EHE-UND ERZIEHUNGSBERATUNGSTELLE SUEDTIROL;Privato accreditato;VIA J.B.PURGERSTRASSE, 16;39046;021061;ORTISEI;BZ;0471977519;www.familienberatung.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T5900;CONSULTORIO MATRIMONIALE E PREMATRIMONIALE P.M.KOLBE;Privato accreditato;VIA NAZARIO SAURO, 20;39055;021040;LAIVES;BZ;0471950600;www.consultoriokolbe.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T6900;CONSULTORIO FAMILIARE MESOCOPS;Privato accreditato;LARGO MUNICIPIO, 7;39040;021029;EGNA;BZ;0471976664;www.mwsocops.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T7900;CONSULTORIO FAMILIARE AIED;Privato accreditato;CORSO ITALIA , 13/M;39100;021008;BOLZANO;BZ;0471979399;www.aiedbz.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T7901;CONSULTORIO MATRIMONIALE E PREMATRIMONIALE P.M. KOLBE;Privato accreditato;VICOLO MENDOLA, 19;39100;021008;BOLZANO;BZ;0471401959;www.consultoriokolbe.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T7902;CONSULTORIO FAMILIARE MESOCOPS;Privato accreditato;VIA PORTICI, 22;39100;021008;BOLZANO;BZ;0471976664;www.mesocops.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T7903;CONSULTORIO EHE-UND ERZIEHUNGSBERATUNGSTELLE SUEDTIROL;Privato accreditato;VIA CASSA DI RISPARMIO, 23;39100;021008;BOLZANO;BZ;0471973519;www.familienberatung.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;1T7904;ASSOC. ALTOATESINA DELLA FAMIGLIA-CONSULTORIO ARCA;Privato accreditato;VIA SASSARI, 17/B;39100;021008;BOLZANO;BZ;0471930846;www.arca.bz.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;2T2900;Consultorio familiare EEBS (Silandro);Privato accreditato;Via Principale, 14/c;39028;021093;SILANDRO;BZ;03487928872;www.familienberatung.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;2T5900;Consult. familiare Lilith;Privato accreditato;Via Marlengo, 29;39012;021051;MERANO;BZ;0473212545;www.lilithmeran.com
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;2T5901;Ehe- und Erziehungsberatungsstelle;Privato accreditato;Via delle Corse, 6;39012;021051;MERANO;BZ;0473210612;www.familienberatung.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;2T5902;Consultorio Matrimoniale P.M. Kolbe;Privato accreditato;Corso Libert�, 106;39012;021051;MERANO;BZ;0473233411;www.consultoriokolbe.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3D1020;Distretto Sanitario Bressanone - Consultorio materno infantile Sant'Andrea;Pubblico;Via V.Goller 5;39042;021011;BRESSANONE;BZ;0472850076;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3D1030;Distretto Sanitario Bressanone - Consultorio materno infantile Luson;Pubblico;Via Villa 22;39040;021044;LUSON;BZ;0472413693;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3D2030;Distretto Sanitario di Bressanone - Consultorio materno infantile Vandoies;Pubblico;Via Wiedenhofegg, 3;39040;021110;VANDOIES;BZ;0472869279;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3D3020;Distretto sanitario di Chiusa - Consultorio materno infantile Velturno;Pubblico;Velturno nr.9;39040;021116;VELTURNO;BZ;0472841964;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3D3030;Distretto Sanitario Chiusa - Consultorio materno infantile Laion;Pubblico;Villa nr. 32/a;39040;021039;LAION;BZ;0471655984;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3D4020;Distretto Sanitario Vipiteno - Consultorio materno infantile Colle Isarco;Pubblico;P.zza Ibsen, 2;39040;021010;BRENNERO;BZ;0472632158;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3T2050;CONSULTORIO FAMILIARE DI BRESSANONE P.M.KOLBE;Privato accreditato;V. Tratten 13;39042;021011;BRESSANONE;BZ;0472830920;www.consultoriokolbe.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;3T2180;S�DTIROLER KINDERDORF;Privato accreditato;VIA CASTELLIERE 28;39042;021011;BRESSANONE;BZ;0472270500;WWW.KINDERDORF.IT
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D2101;Consultorio materno-infantile Chienes;Pubblico;Centro 4/C;39030;021021;CHIENES;BZ;0474565000;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D2102;Consultorio materno-infantile Rasun-Anterselva;Pubblico;Rasun di Sotto 60;39030;021071;RASUN ANTERSELVA;BZ;0474598040;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D2103;Consultorio materno-infantile Falzes;Pubblico;Via Michael Pacher 23/C;39030;021030;FALZES;BZ;0474528107;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D2104;Distretto sanitario Brunico;Pubblico;Vicolo dei frati 3;39031;021013;BRUNICO;BZ;0474586506;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D2106;Consultorio familiare Brunico;Privato accreditato;Via Ragen di Sopra 15;39031;021013;BRUNICO;BZ;0474555638;www.familienberatung.it
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D3101;Consultorio materno-infantile Valdaora;Pubblico;V.C. Gamper 5;39030;021106;VALDAORA;BZ;0474495749;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D3102;Consultorio materno-infantile Monguelfo;Pubblico;Via P. J. Schwingshackl 1;39035;021052;MONGUELFO;BZ;0474944655;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D3103;Consultorio materno-infantile Dobbiaco;Pubblico;Via Gustav Mahler 3;39034;021028;DOBBIACO;BZ;0474972326;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D3104;Consultorio materno-infantile San Candido;Pubblico;Via Prati 6;39038;021077;SAN CANDIDO;BZ;0474917458;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D3106;Consultorio materno-infantile Villabassa;Pubblico;Via von Kurz 15;39039;021113;VILLABASSA;BZ;0474741728;
2019;041;PROV. AUTON. BOLZANO;201;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;4D4102;Consultorio materno-infantile Badia;Pubblico;Str. Pedraces 57;39036;021006;BADIA;BZ;0471838242;
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;010105;CONSULTORIO CAVALESE;Pubblico;VIA ROMA, 4;38033;022050;CAVALESE;TN;0462242360;
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;020102;CONSULTORIO  PRIMIERO;Pubblico;VIA ROMA, 1;38054;022245;PRIMIERO SAN MARTINO DI CASTROZZA;TN;0439764480;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;030401;CONSULTORIO  BORGO;Pubblico;VIALE VICENZA, 9;38051;022022;BORGO VALSUGANA;TN;0461755650;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;040102;CONSULTORIO  PERGINE;Pubblico;VIA S. PIETRO, 2;38057;022139;PERGINE VALSUGANA;TN;0461515367;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;050404;CONSULTORIO MEZZOLOMBARDO;Pubblico;VIA DAMIANO CHIESA, 6;38017;022117;MEZZOLOMBARDO;TN;0461611276;
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;050801;CONSULTORIO TRENTO;Pubblico;VIA MALTA, 12;38122;022205;TRENTO;TN;0461902190;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;051900;CONSULTORIO FAMILIARE UCIPEM;Privato accreditato;Via Borsieri 5 - 7;38122;022205;TRENTO;TN;0461233004;
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;060701;CONSULTORIO CLES;Pubblico;VIA ROMANA, 55;38023;022062;CLES;TN;0463422132;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;070201;CONSULTORIO MALE';Pubblico;VIA IV NOVEMBRE, 8;38027;022110;MALE';TN;0463909419;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;080104;CONSULTORIO FAMILIARE TIONE;Pubblico;VIA DELLA CROS, 4;38079;022199;TIONE DI TRENTO;TN;0465331530;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;091003;CONSULTORIO RIVA DEL GARDA;Pubblico;VIA ROSMINI, 5/B;38066;022153;RIVA DEL GARDA;TN;0464582706;www.apss.tn.it
2019;042;PROV. AUTON. TRENTO;101;101;TRENTO;100802;CONSULTORIO FAMILIARE ROVERETO;Pubblico;VIA S. GIOVANNI BOSCO, 6;38068;022161;ROVERETO;TN;0464403675;www.apss.tn.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;001701;CONSULTORIO  FAMILIARE AGORDO;Pubblico;VIA DOZZA 1;32021;025001;AGORDO;BL;0437645268;WWW.AULSS1.VENETO.IT
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;001703;EQUIPE PSICOPED. AGORDO;Pubblico;VIA DOZZA 1;32021;025001;AGORDO;BL;0437645272;WWW.AULSS1.VENETO.IT
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;001801;CONSULT. FAMILIARE PIEVE DI CADORE;Pubblico;VIA CARDUCCI 30;32044;025039;PIEVE DI CADORE;BL;0435341520;WWW.AULSS1.VENETO.IT
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;001901;CONSULT. FAMILIARE BELLUNO;Pubblico;VIA SALA 35;32100;025006;BELLUNO;BL;0437949242;WWW.AULSS1.VENETO.IT
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;002401;SERV. NEUROPSICHIATRIA INF.LE BELLUNO;Pubblico;VIA SALA 35;32100;025006;BELLUNO;BL;043730000;WWW.AULSS1.VENETO.IT
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;005030;CONSULT. FAMILIARE LONGARONE;Pubblico;PIAZZA IX OTTOBRE 1963;32013;025071;LONGARONE;BL;0437578040;WWW.AULSS1.VENETO.IT
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;005034;CONSULT. FAMILIARE PUOS ALPAGO;Pubblico;PIAZZA PAPA LUCIANI 4;32015;025072;ALPAGO;BL;0437459447;WWW.AULSS1.VENETO.IT
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;040904;SERVIZIO PER L'ETA' EVOLUTIVA;Pubblico;PIAZZA I   NOVEMBRE, 17 FORMEGAN;32035;025048;SANTA GIUSTINA;BL;0437882261;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;040905;CONSULTORIO FAMILIARE S.GIUSTINA;Pubblico;PIAZZA I  NOVEMBRE,17 - FORMEGAN -;32035;025048;SANTA GIUSTINA;BL;0437882260;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;042807;SERVIZIO PER L'ETA' EVOLUTIVA;Pubblico;VIA ROMA, 17;32026;025074;BORGO VALBELLUNA;BL;0437541162;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;042839;SERVIZIO PER L'ETA' EVOLUTIVA;Pubblico;VIA KENNEDY, 13  - FENER -;32031;025002;ALANO DI PIAVE;BL;0439789346;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;042840;CONSULTORIO FAMILIARE ALANO;Pubblico;VIA KENNEDY, 13 FENER;32030;025002;ALANO DI PIAVE;BL;0439789346;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;042845;CONSULTORIO FAMILIARE DI MEL;Pubblico;VIA ROMA, 17;32026;025074;BORGO VALBELLUNA;BL;0437541155;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;042853;SERVIZIO PER L'ETA' EVOLUTIVA;Pubblico;VIA MARCONI, 7;32032;025021;FELTRE;BL;0439883160;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;042854;CONSULTORIO FAMILIARE FELTRE;Pubblico;VIA G. MARCONI, 7;32032;025021;FELTRE;BL;0439883170;www.aulss1.veneto.it
2019;050;VENETO;501;501;AZIENDA ULSS N. 1 DOLOMITI;042859;SERVIZIO PER L'ETA' EVOLUTIVA;Pubblico;VIA GIARDINI 16;32036;025053;SEDICO;BL;043783690;www.aulss1.veneto.it
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;240801;CONSULTORIO FAMILIARE - CONEGLIANO;Pubblico;VIA GALVANI, 4;31015;026021;CONEGLIANO;TV;0438662910;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;240901;CONSULTORIO FAMILIARE - PIEVE DI SOLIGO;Pubblico;VIA LUBIN, 16;31053;026057;PIEVE DI SOLIGO;TV;0438664375;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;241001;CONSULTORIO FAMILIARE - VITTORIO VENETO;Pubblico;PIAZZA FORO BOARIO, 9;31029;026092;VITTORIO VENETO;TV;0438665930;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;241101;SERVIZIO ETA' EVOLUTIVA - CONEGLIANO;Pubblico;VIA GALVANI, 4;31015;026021;CONEGLIANO;TV;0438662901;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;241201;SERVIZIO ETA' EVOLUTIVA - PIEVE DI SOLIGO;Pubblico;VIA LUBIN, 16;31053;026057;PIEVE DI SOLIGO;TV;0438664468;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;241301;SERVIZIO ETA' EVOLUTIVA - VITTORIO VENETO;Pubblico;PIAZZA FORO BOARIO, 9;31029;026092;VITTORIO VENETO;TV;0438665940;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;244072;SERVIZIO ETA' EVOLUTIVA - VAZZOLA;Pubblico;PIAZZA VITTORIO EMANUELE II, 101;31028;026088;VAZZOLA;TV;0438662901;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;280003;SERVIZIO ETA' EVOLUTIVA - CASTELFRANCO VENETO;Pubblico;VIA DEI CARPANI, 16/Z;31033;026012;CASTELFRANCO VENETO;TV;0423732710;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;280202;CONSULTORIO FAMILIARE  -  VALDOBBIADENE;Pubblico;VIA ROMA, 38;31049;026087;VALDOBBIADENE;TV;0423614977;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;280302;CONSULTORIO FAMILIARE  -  ASOLO;Pubblico;VIA FORESTUZZO, 41;31011;026003;ASOLO;TV;0423732733;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;280305;SERVIZIO ETA'  EVOLUTIVA - ASOLO;Pubblico;VIA FORESTUZZO, 41;31011;026003;ASOLO;TV;0423526409;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;280502;CONSULTORIO FAMILIARE - GIAVERA DEL MONTELLO;Pubblico;VIA BOL�, 21;31040;026032;GIAVERA DEL MONTELLO;TV;0423614977;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;281001;CONSULTORIO FAMILIARE - CASTELFRANCO VENETO;Pubblico;VIA DEI CARPANI, 16/Z;31033;026012;CASTELFRANCO VENETO;TV;0423732733;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;281101;CONSULTORIO FAMILIARE - MONTEBELLUNA;Pubblico;VIA OSPEDALE, 54;31044;026046;MONTEBELLUNA;TV;0423614977;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;281602;SERVIZIO ETA'  EVOLUTIVA - MONTEBELLUNA - VIA OSPEDALE;Pubblico;VIA OSPEDALE, 54;31044;026046;MONTEBELLUNA;TV;0423614962;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;282201;SERVIZIO ETA' EVOLUTIVA - VALDOBBIADENE;Pubblico;VIA ROMA, 38/A;31049;026087;VALDOBBIADENE;TV;0423977207;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;284038;SERVIZIO ETA'  EVOLUTIVA - MONTEBELLUNA - VIA TOGLIATTI;Pubblico;VIA TOGLIATTI, 1;31044;026046;MONTEBELLUNA;TV;0423614962;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323043;SEDE DI MASERADA SUL PIAVE;Pubblico;VIA CACCIANIGA, 64;31052;026040;MASERADA SUL PIAVE;TV;0422778110;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323048;CONSULTORIO FAMILIARE - MOTTA DI LIVENZA;Pubblico;PIAZZALE MADONNA, 4;31045;026049;MOTTA DI LIVENZA;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323068;SEDE DI POVEGLIANO;Pubblico;VIA BORO';31050;026062;POVEGLIANO;TV;0422770055;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323120;SERVIZIO ETA' EVOLUTIVA  - RONCADE;Pubblico;VIA D'ANNUNZIO,37/B;31056;026069;RONCADE;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323656;CENTRO SAMAROTTO - VILLORBA;Pubblico;VIA ROMA, 232;31020;026091;VILLORBA;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323717;CONSULTORIO FAMILIARE - TREVISO, VIALE D'ALVIANO, 34;Pubblico;VIALE BARTOLOMEO D'ALVIANO, 34;31100;026086;TREVISO;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323735;CONSULTORIO FAMILIARE  -  MOGLIANO VENETO;Pubblico;VIA XXIV MAGGIO, 33;31021;026043;MOGLIANO VENETO;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323737;CONSULTORIO FAMILIARE  -  ODERZO;Pubblico;VIA MANIN, 46;31046;026051;ODERZO;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323738;CONSULTORIO FAMILIARE  -  QUINTO DI TREVISO;Pubblico;VIA ALESSANDRO MANZONI, 3;31055;026064;QUINTO DI TREVISO;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323739;CONSULTORIO FAMILIARE  -  RONCADE;Pubblico;VIA SAN ROCCO, 8;31056;026069;RONCADE;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323740;CONSULTORIO FAMILIARE  -  TREVISO, VIA MONTELLO, 4;Pubblico;VIA MONTELLO, 4;31100;026086;TREVISO;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323741;CONSULTORIO FAMILIARE  -  VILLORBA;Pubblico;VIA SILVIO PELLICO, 16;31020;026091;VILLORBA;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323742;CONSULTORIO FAMILIARE  -  PREGANZIOL;Pubblico;VIA ANDREA PALLADIO, 36;31022;026063;PREGANZIOL;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323752;SERVIZIO ETA' EVOLUTIVA  - BREDA DI PIAVE;Pubblico;VIA TRENTO E TRIESTE, 28;31030;026005;BREDA DI PIAVE;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323753;SERVIZIO ETA' EVOLUTIVA  -  MOTTA DI LIVENZA;Pubblico;PIAZZALE MADONNA, 4;31045;026049;MOTTA DI LIVENZA;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323754;SERVIZIO ETA' EVOLUTIVA  -  ODERZO;Pubblico;VIA MANIN, 46;31046;026051;ODERZO;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323755;SERVIZIO ETA' EVOLUTIVA  -  SPRESIANO;Pubblico;VIA DEI GIUSEPPINI 25/A;31027;026082;SPRESIANO;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323756;SERVIZIO ETA' EVOLUTIVA  -  PAESE;Pubblico;VIA LA MOTTA, 4;31038;026055;PAESE;TV;0422410554;WWW.AULSS2.VENETO.IT
2019;050;VENETO;502;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;323757;SERVIZIO ETA' EVOLUTIVA  -  SAN POLO DI PIAVE;Pubblico;PIAZZA BEATO MARCO D'AVIANO, 5-9;31020;026074;SAN POLO DI PIAVE;TV;0422410554;WWW.AULSS2.VENETO.IT
